TIME;DATE;COND_µS_CM_1;SPCOND_µS_CM_1;TDS_MG_L_1;SAL_PSU;NLF COND_µS_CM_1;PH;PH_MV;CABLE_PWR_V;BATTERY_V;TEMP_C;TURBIDITY_FNU;
03:15:55;06/08/2025;44237.9;53745;34934;35.54;54521.7;7.96;-73.3;1.7;2.85;15739;5.97;
02:15:55;06/08/2025;44290.6;53701.2;34906;35.5;54472.4;7.97;-73.5;1.7;2.84;15825;5.81;
01:15:55;06/08/2025;44339.7;53666.2;34883;35.48;54432.5;7.99;-74.6;1.7;2.84;15901;5.99;
00:15:55;06/08/2025;44461.4;53577.3;34825;35.42;54331.4;7.99;-74.6;1.7;2.85;16092;5.69;
23:15:55;05/08/2025;44530.4;53522.5;34790;35.38;54269.3;7.98;-74.5;1.7;2.85;16204;5.96;
22:15:55;05/08/2025;44557.2;53513.7;34784;35.37;54258.3;8;-75.2;1.7;2.84;16237;5.96;
21:15:55;05/08/2025;44825.9;53380.8;34698;35.28;54101.1;8.03;-77.4;1.7;2.85;16609;5.94;
20:15:55;05/08/2025;45630.3;52836.6;34344;34.89;53467.6;8.09;-81.2;1.7;2.85;17859;5.58;
19:15:55;05/08/2025;45649;52807.1;34325;34.87;53434.8;8.1;-81.9;1.7;2.85;17903;5.48;
18:15:55;05/08/2025;45613.8;52762.8;34296;34.84;53389.7;8.12;-82.8;1.7;2.85;17906;5.54;
17:15:55;05/08/2025;45378.8;52951.1;34418;34.98;53607.3;8.13;-83.2;1.7;2.85;17513;5.46;
16:15:55;05/08/2025;45330.8;52900.2;34385;34.94;53556.1;8.11;-82.5;1.7;2.85;17508;5.41;
15:15:55;05/08/2025;45279.6;52847.3;34351;34.9;53502.9;8.09;-80.9;1.7;2.85;17503;5.64;
14:15:55;05/08/2025;45029.5;53119.7;34528;35.1;53810.1;8.07;-80;1.7;2.85;17026;5.41;
13:15:55;05/08/2025;44269;53764.7;34947;35.55;54540.8;8.05;-78.1;1.7;2.85;15753;5.48;
12:15:55;05/08/2025;44210.1;53773.6;34953;35.56;54553.4;8.02;-76.6;1.7;2.84;15689;5.49;
11:15:55;05/08/2025;44193.5;53765.9;34948;35.55;54546.2;8.01;-75.7;1.7;2.85;15679;5.53;
10:15:55;05/08/2025;44131.1;53787.2;34962;35.56;54572.1;7.99;-74.9;1.7;2.85;15601;5.71;
09:15:55;05/08/2025;44114.1;53757.3;34942;35.54;54541.3;7.97;-73.6;1.7;2.85;15608;5.69;
08:15:55;05/08/2025;44037.4;53829.5;34989;35.59;54621.9;7.96;-73.1;1.7;2.85;15476;5.42;
07:15:55;05/08/2025;44068.1;53833.3;34992;35.6;54624.3;7.96;-72.7;1.7;2.85;15503;5.47;
06:15:55;05/08/2025;44093.2;53823.3;34985;35.59;54612.3;7.95;-72.1;1.7;2.85;15535;5.88;
05:15:55;05/08/2025;44110.7;53812.5;34978;35.58;54600;7.96;-72.8;1.7;2.85;15561;5.46;
04:15:55;05/08/2025;44201.2;53782.6;34959;35.56;54563.4;7.94;-71.5;1.7;2.85;15673;5.6;
03:15:55;05/08/2025;44182.2;53784.4;34960;35.56;54566.4;7.95;-72.6;1.7;2.85;15653;5.63;
02:15:55;05/08/2025;44281.2;53738.3;34930;35.53;54512.2;7.95;-72.4;1.7;2.85;15786;5.84;
01:15:55;05/08/2025;44673.5;53507.1;34780;35.37;54244.5;7.95;-72.4;1.7;2.85;16356;6.26;
00:15:55;05/08/2025;44906.8;53306.1;34649;35.23;54016.5;7.94;-72.3;1.7;2.85;16.75;6.11;
23:15:55;04/08/2025;44973.3;53025;34466;35.03;53712.7;7.97;-73.9;1.7;2.85;17.05;5.6;
22:15:55;04/08/2025;44917.9;53297.7;34643;35.22;54006.9;7.99;-74.8;1.7;2.85;16768;5.82;
21:15:55;04/08/2025;44879.4;53323.1;34660;35.24;54036.3;7.99;-75;1.7;2.85;16709;5.67;
20:15:55;04/08/2025;44819.4;53402.1;34711;35.3;54124.1;8;-75.3;1.7;2.85;16585;5.6;
19:15:55;04/08/2025;45073.2;53207.4;34585;35.16;53901;8.05;-78.5;1.7;2.85;16996;5.51;
18:15:55;04/08/2025;45119.4;53149.1;34547;35.12;53835.8;8.04;-77.9;1.7;2.85;17.09;5.57;
17:15:55;04/08/2025;45142;53056.4;34487;35.05;53735.3;8.04;-78.3;1.7;2.85;17.19;5.47;
16:15:55;04/08/2025;45347.9;52699.8;34255;34.79;53340.4;8.08;-80.2;1.7;2.85;17696;5.46;
15:15:55;04/08/2025;45292.2;52720.2;34268;34.81;53366;8.04;-78.2;1.7;2.85;17623;5.42;
14:15:55;04/08/2025;45240.4;52787.6;34312;34.86;53441.6;8.03;-77.6;1.7;2.85;17514;5.5;
13:15:55;04/08/2025;45208.5;52716.5;34266;34.8;53367.7;7.99;-75.3;1.7;2.85;17543;5.5;
12:15:55;04/08/2025;45163.3;52675.3;34239;34.77;53326.6;7.96;-73.5;1.7;2.85;17534;5.46;
11:15:55;04/08/2025;45098.3;52513.1;34134;34.65;53157.5;7.92;-71.2;1.7;2.85;17607;5.5;
10:15:55;04/08/2025;44995.9;52398.4;34059;34.57;53041.6;7.87;-68;1.7;2.85;17604;5.54;
09:15:55;04/08/2025;44935.3;52281.2;33983;34.48;52920.3;7.84;-66.3;1.7;2.85;17644;5.54;
08:15:55;04/08/2025;45040.4;52502.1;34126;34.64;53149.6;7.87;-68.2;1.7;2.85;17559;5.73;
07:15:55;04/08/2025;45148.8;52939.4;34411;34.97;53609.9;7.85;-66.9;1.7;2.85;17295;5.52;
06:15:55;04/08/2025;44958.6;53328.8;34664;35.25;54037.5;7.86;-67.4;1.7;2.85;16782;5.51;
05:15:55;04/08/2025;44949.2;53375.3;34694;35.28;54087.7;7.9;-69.6;1.7;2.85;16735;5.55;
04:15:55;04/08/2025;45145.9;53181.4;34568;35.14;53868.5;7.91;-70.2;1.7;2.85;17089;5.46;
03:15:55;04/08/2025;45121.6;53249.9;34612;35.19;53943.2;7.9;-69.6;1.7;2.85;17008;5.48;
02:15:55;04/08/2025;45073.4;53343;34673;35.26;54045.5;7.91;-70.2;1.7;2.85;16883;5.53;
01:15:55;04/08/2025;45216.4;53184.2;34570;35.14;53867;7.93;-71.6;1.7;2.85;17156;5.49;
00:15:55;04/08/2025;45206.3;53230.9;34600;35.18;53917.5;7.93;-71.4;1.7;2.85;17107;6.57;
23:15:55;03/08/2025;45272.6;53086.5;34506;35.07;53759;7.95;-72.5;1.7;2.85;17294;5.7;
22:15:55;03/08/2025;45251;53214;34589;35.17;53896.6;7.97;-74.1;1.7;2.85;17165;5.62;
21:15:55;03/08/2025;45319;53064.1;34492;35.06;53732;8.01;-76;1.7;2.85;17358;5.61;
20:15:55;03/08/2025;45255.7;53000.2;34450;35.01;53667.9;8.03;-77.3;1.7;2.85;17.35;5.58;
19:15:55;03/08/2025;45308;52423.7;34075;34.59;53047.4;8.1;-81.9;1.7;2.85;17893;5.53;
18:15:55;03/08/2025;45349.4;52409.5;34066;34.58;53029.3;8.12;-82.9;1.7;2.85;17947;5.93;
17:15:55;03/08/2025;45268.7;52415.2;34070;34.58;53041;8.11;-82.6;1.7;2.85;17862;5.57;
16:15:55;03/08/2025;45182;51784.4;33660;34.12;52370.5;8.12;-82.8;1.7;2.85;18325;5.57;
15:15:55;03/08/2025;45231.1;52152.3;33899;34.39;52761.9;8.05;-78.8;1.7;2.86;18052;6.08;
14:15:55;03/08/2025;45213.2;52365.1;34037;34.55;52991.2;8.05;-78.5;1.7;2.85;17849;5.65;
13:15:55;03/08/2025;45113;52630;34210;34.74;53281.6;8.02;-77;1.7;2.85;17522;5.54;
12:15:55;03/08/2025;45003.4;51863.7;33711;34.18;52468.2;8.04;-78.2;1.7;2.85;18075;5.56;
11:15:55;03/08/2025;44885.9;51810;33676;34.14;52418.9;7.99;-75.4;1.7;2.86;18003;5.56;
10:15:55;03/08/2025;44735.4;51782.4;33659;34.12;52399.8;7.96;-73.3;1.7;2.85;17875;5.48;
09:15:55;03/08/2025;44340.5;51350.6;33378;33.8;51964.3;7.92;-70.8;1.7;2.86;17853;5.57;
08:15:55;03/08/2025;44141.2;51147.4;33246;33.65;51760.4;7.92;-70.7;1.7;2.85;17828;5.57;
07:15:55;03/08/2025;45259.9;52747.4;34286;34.83;53397.3;7.84;-66.4;1.7;2.86;17568;5.52;
06:15:55;03/08/2025;45256.5;52723.5;34270;34.81;53372;7.86;-67.5;1.7;2.85;17585;5.74;
05:15:55;03/08/2025;44848.5;53610.5;34847;35.45;54344;7.9;-69.7;1.7;2.85;16443;5.64;
04:15:55;03/08/2025;44984;53544.1;34804;35.4;54265.3;7.93;-71.2;1.7;2.85;16.63;5.63;
03:15:55;03/08/2025;44971.8;53568.5;34820;35.42;54292;7.94;-72.1;1.7;2.86;16598;5.45;
02:15:55;03/08/2025;44927.6;53596;34837;35.44;54323.9;7.95;-72.8;1.7;2.85;16532;5.86;
01:15:55;03/08/2025;44983.4;53572.7;34822;35.42;54295.7;7.96;-73.4;1.7;2.85;16606;5.88;
00:15:55;03/08/2025;45046.8;53555.7;34811;35.41;54273.8;7.98;-74.1;1.7;2.85;16682;5.56;
23:15:55;02/08/2025;45444.1;53340.1;34671;35.26;54018.8;7.97;-73.9;1.7;2.86;17.25;5.6;
22:15:55;02/08/2025;45491.4;53280.7;34632;35.22;53952.2;7.99;-75.1;1.7;2.85;17346;5.71;
21:15:55;02/08/2025;45670.4;52849.6;34352;34.9;53478.9;8.01;-76.6;1.7;2.86;17888;5.58;
20:15:55;02/08/2025;45658;52859.7;34359;34.91;53490.5;8.01;-76.6;1.7;2.86;17867;5.88;
19:15:55;02/08/2025;45649.6;53081;34503;35.07;53728;8.03;-77.8;1.7;2.86;17.67;5.68;
18:15:55;02/08/2025;45650.4;52769.3;34300;34.85;53394.1;8.09;-80.8;1.7;2.86;17937;5.71;
17:15:55;02/08/2025;45064.1;51393.3;33406;33.83;51958.8;8.02;-77;1.7;2.86;18552;5.7;
16:15:55;02/08/2025;45507.4;52486.6;34116;34.64;53101;7.97;-74.1;1.7;2.85;18038;5.63;
15:15:55;02/08/2025;45666.7;53079.6;34502;35.07;53725.4;8.07;-79.8;1.7;2.86;17688;5.53;
14:15:55;02/08/2025;45478.7;52432.6;34081;34.6;53045;8.02;-77.3;1.7;2.86;18056;5.47;
13:15:55;02/08/2025;45744.6;52600.3;34190;34.72;53206.3;8.01;-76.7;1.7;2.86;18176;5.74;
12:15:55;02/08/2025;45698.8;52549;34157;34.68;53154.4;7.99;-75.1;1.7;2.86;18175;5.47;
11:15:55;02/08/2025;45703.2;52617;34201;34.73;53227;7.98;-74.7;1.7;2.86;18121;5.45;
10:15:55;02/08/2025;45245.9;51961.6;33775;34.25;52556.1;7.96;-73.7;1.7;2.86;18233;5.47;
09:15:55;02/08/2025;45817.8;52587.6;34182;34.71;53187.5;7.96;-73.8;1.7;2.86;18.26;5.35;
08:15:55;02/08/2025;45823.3;52814.5;34329;34.88;53430.5;7.96;-73.5;1.7;2.86;18069;5.45;
07:15:55;02/08/2025;45694.1;52367.3;34039;34.55;52959.7;7.92;-70.8;1.7;2.86;18328;5.44;
06:15:55;02/08/2025;45622.2;52360.3;34034;34.55;52957.3;7.9;-69.7;1.7;2.86;18262;5.63;
05:15:55;02/08/2025;45665.8;52335.8;34018;34.53;52928;7.94;-72;1.7;2.86;18327;5.54;
04:15:55;02/08/2025;45834.1;52534.1;34147;34.67;53128.8;7.95;-72.6;1.7;2.86;18323;5.53;
03:15:55;02/08/2025;46035.5;52750.2;34288;34.83;53346.5;7.96;-73.3;1.7;2.86;18335;5.43;
02:15:55;02/08/2025;45963.4;52967.4;34429;34.99;53584.7;7.97;-73.7;1.7;2.85;18077;5.46;
01:15:55;02/08/2025;45436.2;53463.5;34751;35.35;54151;7.99;-74.9;1.7;2.86;17139;5.44;
00:15:55;02/08/2025;45443.5;53467.1;34754;35.35;54154.4;8.01;-76;1.7;2.86;17143;5.35;
23:15:55;01/08/2025;45631.7;53359.2;34683;35.28;54026.9;7.99;-75.1;1.7;2.86;17418;5.37;
22:15:55;01/08/2025;45710.4;53291.3;34639;35.23;53949;8;-75.6;1.7;2.86;17552;5.35;
21:15:55;01/08/2025;45690.3;53311;34652;35.24;53971.4;8.02;-77.1;1.7;2.86;17516;5.38;
20:15:55;01/08/2025;45811.5;53228.8;34599;35.18;53875.3;8.03;-77.2;1.7;2.86;17704;5.57;
19:15:55;01/08/2025;46882.5;52632.7;34211;34.75;53156.8;8.1;-81.9;1.7;2.86;19.28;5.42;
18:15:55;01/08/2025;46912.2;52624.4;34206;34.74;53145.5;8.11;-82.7;1.7;2.86;19317;5.46;
17:15:55;01/08/2025;46636.6;52696.8;34253;34.8;53244.7;8.09;-81.5;1.7;2.86;18979;5.39;
16:15:55;01/08/2025;46557.2;52742.4;34283;34.83;53299.8;8.09;-81.2;1.7;2.86;18.86;5.5;
15:15:55;01/08/2025;46128.1;52968.2;34429;34.99;53573.9;8.08;-80.7;1.7;2.86;18239;5.72;
14:15:55;01/08/2025;46102.1;52858;34358;34.91;53457.4;8.05;-78.8;1.7;2.86;18308;5.24;
13:15:55;01/08/2025;45567.5;53417.4;34721;35.32;54093.3;8.06;-79.3;1.7;2.86;17306;5.44;
12:15:55;01/08/2025;45549.5;53395.6;34707;35.3;54071.2;8.05;-78.4;1.7;2.86;17307;6.54;
11:15:55;01/08/2025;45573.6;53305.1;34648;35.24;53972.8;8.03;-77.2;1.7;2.87;17406;5.65;
10:15:55;01/08/2025;45669.8;53071.4;34496;35.07;53716.4;8;-76;1.7;2.87;17698;5.7;
09:15:55;01/08/2025;45702.7;53158.2;34553;35.13;53807.1;7.99;-75.2;1.7;2.87;17657;5.49;
08:15:55;01/08/2025;45714.1;53157.8;34553;35.13;53805.9;7.99;-75.1;1.7;2.87;17669;5.57;
07:15:55;01/08/2025;45723.4;53167.5;34559;35.14;53815.6;7.99;-75.4;1.7;2.87;17.67;5.64;
06:15:55;01/08/2025;45733.8;53045.2;34479;35.05;53684;7.97;-74.2;1.7;2.87;17784;5.81;
05:15:55;01/08/2025;45754.8;52978.6;34436;35;53611.1;7.99;-75.4;1.7;2.87;17861;5.91;
04:15:55;01/08/2025;45786.9;52741.9;34282;34.83;53355.2;7.94;-72.2;1.7;2.87;18096;5.63;
03:15:55;01/08/2025;45710.1;52826.9;34338;34.89;53451.8;7.95;-72.8;1.7;2.87;17947;5.52;
02:15:55;01/08/2025;45596.7;53295.2;34642;35.23;53960.8;7.97;-74;1.7;2.87;17437;5.43;
01:15:55;01/08/2025;45574;53389.6;34703;35.3;54063.2;7.99;-74.9;1.7;2.87;17336;5.41;
00:15:55;01/08/2025;45574.7;53394.1;34706;35.3;54067.9;8;-75.5;1.7;2.87;17333;5.54;
23:15:55;31/07/2025;45585;53377.5;34695;35.29;54049.5;8.01;-76.5;1.7;2.87;17357;5.49;
22:15:55;31/07/2025;45706.2;53230.9;34600;35.18;53884.7;8;-75.9;1.7;2.87;17599;5.5;
21:15:55;31/07/2025;45771.2;53115.2;34525;35.1;53756.4;8.01;-76.1;1.7;2.87;17761;5.45;
20:15:55;31/07/2025;45828.5;52833.9;34342;34.89;53451;8.02;-77;1.7;2.87;18058;5.43;
19:15:55;31/07/2025;45874.2;52754.8;34291;34.84;53362.9;8.03;-77.8;1.7;2.87;18171;5.55;
18:15:55;31/07/2025;45948.3;52520;34138;34.66;53105.5;8.05;-78.6;1.7;2.87;18449;5.43;
17:15:55;31/07/2025;45806.4;52094.1;33861;34.35;52657.9;8.05;-78.9;1.7;2.87;18681;5.4;
16:15:55;31/07/2025;45705.4;52101.5;33866;34.36;52673.3;8.02;-77;1.7;2.87;18573;5.45;
15:15:55;31/07/2025;45337.8;52039.9;33826;34.31;52633.7;8.07;-79.7;1.7;2.87;18257;5.39;
14:15:55;31/07/2025;45177.4;51966.2;33778;34.25;52566;8.02;-77.2;1.7;2.87;18.16;5.86;
13:15:55;31/07/2025;45591.3;53006.7;34454;35.02;53652.5;8.03;-77.6;1.7;2.87;17676;6.27;
12:15:55;31/07/2025;45637.2;53244.4;34609;35.19;53903.7;8.02;-76.9;1.7;2.87;17.52;5.39;
11:15:55;31/07/2025;45632.8;53252.8;34614;35.2;53913;8;-75.7;1.7;2.87;17508;5.43;
10:15:55;31/07/2025;45599.3;52917.8;34397;34.95;53556.7;7.99;-75;1.7;2.87;17759;5.53;
09:15:55;31/07/2025;44387.4;50408.2;32765;33.11;50949;7.93;-72;1.7;2.87;18747;5.78;
08:15:55;31/07/2025;44100.6;50060.4;32539;32.85;50596.1;7.91;-70.9;1.7;2.87;18767;5.68;
07:15:55;31/07/2025;44572.6;50770.2;33001;33.37;51324.8;7.94;-72.2;1.7;2.87;18609;6.11;
06:15:55;31/07/2025;45935.9;52590;34183;34.72;53181.5;7.96;-73.6;1.7;2.87;18376;5.68;
05:15:55;31/07/2025;45971.5;52476.3;34110;34.63;53056.7;7.93;-71.9;1.7;2.87;18.51;5.74;
04:15:55;31/07/2025;45981.7;52498;34124;34.65;53079.4;7.94;-72.4;1.7;2.87;18501;5.83;
03:15:55;31/07/2025;45985.8;52567.9;34169;34.7;53154.1;7.92;-71;1.7;2.87;18444;5.68;
02:15:55;31/07/2025;45949.7;52667.5;34234;34.77;53263.8;7.92;-70.8;1.7;2.87;18322;5.65;
01:15:55;31/07/2025;45637.3;53291.7;34640;35.23;53954.3;7.97;-74.1;1.7;2.87;17.48;5.41;
00:15:55;31/07/2025;45537.6;53414.1;34719;35.32;54091.7;8.01;-76.4;1.7;2.87;17.28;5.53;
23:15:55;30/07/2025;45577.5;53389.9;34703;35.3;54063.3;7.99;-75.2;1.7;2.87;17339;5.55;
22:15:55;30/07/2025;45617.1;53352.1;34679;35.27;54020.2;8.01;-76.1;1.7;2.87;17409;5.43;
21:15:55;30/07/2025;45668;53292.5;34640;35.23;53953.1;8.02;-76.9;1.7;2.87;17.51;5.43;
20:15:55;30/07/2025;45821.1;53079.4;34502;35.07;53714.7;8.04;-78.2;1.7;2.87;17841;5.48;
19:15:55;30/07/2025;45815.7;52583.3;34179;34.71;53183;8.03;-77.5;1.7;2.87;18262;5.64;
18:15:55;30/07/2025;45890;52544.5;34154;34.68;53136;8.03;-77.5;1.7;2.87;18369;5.67;
17:15:55;30/07/2025;46011.4;52053.8;33835;34.32;52599.2;8.08;-80.6;1.7;2.87;18923;6.05;
16:15:55;30/07/2025;46186.8;51837.8;33695;34.16;52353;8.1;-81.9;1.7;2.87;19293;5.71;
15:15:55;30/07/2025;45867.6;52287.8;33987;34.49;52861.7;8.05;-79;1.7;2.87;18571;5.72;
14:15:55;30/07/2025;45779.4;51855.3;33706;34.17;52402.9;8.07;-80;1.7;2.87;18865;5.7;
13:15:55;30/07/2025;45698.5;52282.4;33984;34.49;52868.2;8.03;-77.7;1.7;2.87;18407;5.64;
12:15:55;30/07/2025;45638.1;52625.7;34207;34.74;53241;8.01;-76.4;1.7;2.87;18048;5.55;
11:15:55;30/07/2025;45627;53216.4;34591;35.17;53874.5;8.01;-76.1;1.7;2.87;17533;5.59;
10:15:55;30/07/2025;45707;52420.9;34074;34.59;53016.4;7.95;-72.9;1.7;2.87;18294;5.53;
09:15:55;30/07/2025;45650.9;52375.2;34044;34.56;52971.3;7.95;-72.9;1.7;2.87;18278;5.48;
08:15:55;30/07/2025;45699.6;53075.4;34499;35.07;53718.6;7.99;-75;1.7;2.87;17724;5.5;
07:15:55;30/07/2025;45706.5;52690.7;34249;34.79;53305.9;7.98;-74.3;1.7;2.87;18.06;5.52;
06:15:55;30/07/2025;45740.9;52650.5;34223;34.76;53260.4;7.96;-73.6;1.7;2.87;18129;5.97;
05:15:55;30/07/2025;45726.8;52462.7;34101;34.62;53059.8;7.94;-72.6;1.7;2.87;18278;6.02;
04:15:55;30/07/2025;45719.5;52311;34002;34.51;52897.4;7.94;-72.1;1.7;2.87;18403;6.07;
03:15:55;30/07/2025;45731.6;52335;34018;34.53;52922.3;7.95;-72.9;1.7;2.88;18394;6.14;
02:15:55;30/07/2025;45774.7;52351.1;34028;34.54;52936.5;7.94;-72.3;1.7;2.87;18423;5.87;
01:15:55;30/07/2025;45810.2;52371.9;34042;34.55;52956.3;7.94;-72.2;1.7;2.88;18.44;6.12;
00:15:55;30/07/2025;45676;52934.4;34407;34.97;53569.3;7.97;-73.9;1.7;2.87;17821;5.81;
23:15:55;29/07/2025;45567.5;53319.6;34658;35.25;53988.8;8;-75.5;1.7;2.88;17388;5.79;
22:15:55;29/07/2025;45585.1;53296.3;34643;35.23;53962.7;8;-75.6;1.7;2.87;17425;5.79;
21:15:55;29/07/2025;45644.5;53221.1;34594;35.18;53878.4;8.02;-76.6;1.7;2.88;17546;5.67;
20:15:55;29/07/2025;45725.7;53118.6;34527;35.1;53763.1;8.02;-76.8;1.7;2.87;17713;5.8;
19:15:55;29/07/2025;45777.6;52343.2;34023;34.53;52927.8;7.99;-75.2;1.7;2.88;18433;5.91;
18:15:55;29/07/2025;45849.9;52255.9;33966;34.47;52828.7;8.01;-76.2;1.7;2.87;18582;5.78;
17:15:55;29/07/2025;46012.9;52182.8;33919;34.42;52738.1;8.01;-76.8;1.7;2.88;18.81;5.84;
16:15:55;29/07/2025;46301.3;52093.1;33861;34.35;52619.5;8.1;-81.9;1.7;2.87;19179;6.13;
15:15:55;29/07/2025;46298.2;52224;33946;34.45;52761;8.13;-83.8;1.7;2.88;19059;6.26;
14:15:55;29/07/2025;46189.6;52336.6;34019;34.53;52890.4;8.09;-81.4;1.7;2.87;18851;5.95;
13:15:55;29/07/2025;45966.5;52311.7;34003;34.51;52880.2;8.08;-80.7;1.7;2.88;18649;6.1;
12:15:55;29/07/2025;45667;52331.8;34016;34.52;52923.6;7.99;-75.3;1.7;2.87;18332;5.85;
11:15:55;29/07/2025;45713.2;52626;34207;34.74;53236.1;7.96;-73.7;1.7;2.88;18123;5.72;
10:15:55;29/07/2025;45574.6;53294;34641;35.23;53960.9;8.02;-76.7;1.7;2.87;17416;5.7;
09:15:55;29/07/2025;45641.8;53223.6;34595;35.18;53881.1;8.01;-76.1;1.7;2.88;17542;5.69;
08:15:55;29/07/2025;45697.4;53025;34466;35.03;53664.8;8;-75.8;1.7;2.87;17765;5.72;
07:15:55;29/07/2025;45831.7;52399.8;34060;34.58;52984.8;7.95;-72.7;1.7;2.88;18437;5.72;
06:15:55;29/07/2025;45845.6;52448.1;34091;34.61;53035.6;7.98;-74.8;1.7;2.88;18409;5.98;
05:15:55;29/07/2025;46044.4;52562.2;34165;34.7;53143.8;7.98;-74.5;1.7;2.88;18508;5.77;
04:15:55;29/07/2025;46071.7;52618.6;34202;34.74;53202.4;7.95;-73.2;1.7;2.88;18486;6.28;
03:15:55;29/07/2025;46042.9;52596.9;34188;34.72;53181.2;7.94;-72.1;1.7;2.88;18476;6.84;
02:15:55;29/07/2025;46051.3;52606.6;34194;34.73;53191.1;7.92;-71.3;1.7;2.88;18476;8.18;
01:15:55;29/07/2025;46060.9;52719;34267;34.81;53311.1;7.94;-72.5;1.7;2.88;18388;6.26;
00:15:55;29/07/2025;45946.7;52869.9;34365;34.92;53481.2;7.97;-73.9;1.7;2.87;18144;5.97;
23:15:55;28/07/2025;45710.3;53132.8;34536;35.11;53779.4;7.99;-75.2;1.7;2.88;17686;5.64;
22:15:55;28/07/2025;45531.5;53286;34636;35.22;53955.2;8;-75.9;1.7;2.88;17381;5.99;
21:15:55;28/07/2025;45613.1;53233.3;34602;35.19;53893.4;8.01;-76.2;1.7;2.88;17505;5.78;
20:15:55;28/07/2025;45827;53069.9;34495;35.07;53704;8.01;-76.5;1.7;2.88;17855;5.63;
19:15:55;28/07/2025;45908.6;53004.5;34453;35.02;53628.3;8.04;-78.1;1.7;2.88;17991;5.6;
18:15:55;28/07/2025;46058.5;52688.8;34248;34.79;53278.8;8.03;-77.9;1.7;2.88;18412;5.66;
17:15:55;28/07/2025;46170;52398.6;34059;34.58;52958.6;8.02;-77.2;1.7;2.88;18776;5.6;
16:15:55;28/07/2025;46351.3;52078.2;33851;34.34;52599.6;8.05;-78.7;1.7;2.88;19243;5.82;
15:15:55;28/07/2025;46403.9;52193;33925;34.42;52719.5;8.05;-78.7;1.7;2.88;19193;5.93;
14:15:55;28/07/2025;46438.5;52644;34219;34.76;53202.7;8.07;-80.2;1.7;2.88;18828;5.79;
13:15:55;28/07/2025;46310.7;52679.4;34242;34.78;53250.3;8.1;-81.6;1.7;2.88;18.67;5.63;
12:15:55;28/07/2025;46095.5;52789.4;34313;34.86;53384.2;8.01;-76.5;1.7;2.88;18361;5.53;
11:15:55;28/07/2025;45858.9;52821.2;34334;34.89;53435.2;7.95;-73.1;1.7;2.88;18099;5.51;
10:15:55;28/07/2025;45507.3;53291.2;34639;35.23;53962.3;8.01;-76.1;1.7;2.88;17353;5.52;
09:15:55;28/07/2025;45570.8;53232.8;34601;35.18;53895.8;8;-75.5;1.7;2.88;17464;5.83;
08:15:55;28/07/2025;45716.6;53046.8;34480;35.05;53686.8;7.99;-75.2;1.7;2.88;17765;5.68;
07:15:55;28/07/2025;45737.7;52994;34446;35.01;53628.8;8;-75.7;1.7;2.88;17831;6.45;
06:15:55;28/07/2025;45814.8;52831.1;34340;34.89;53448.9;8;-75.9;1.7;2.88;18047;5.56;
05:15:55;28/07/2025;46005.7;52722;34269;34.81;53318.3;7.99;-75.2;1.7;2.88;18.33;5.72;
04:15:55;28/07/2025;45980.2;52757.3;34292;34.84;53358;7.97;-73.8;1.7;2.88;18274;6.09;
03:15:55;28/07/2025;46006;52740.6;34281;34.83;53338.2;7.96;-73.3;1.7;2.88;18314;5.99;
02:15:55;28/07/2025;46047.4;52706.8;34259;34.8;53298.9;7.96;-73.7;1.7;2.88;18385;6.37;
01:15:55;28/07/2025;46046.1;52732.2;34276;34.82;53326.3;7.94;-72.6;1.7;2.88;18362;7.16;
00:15:55;28/07/2025;46028.5;52805.3;34323;34.87;53406.1;7.97;-73.9;1.7;2.88;18281;5.62;
23:15:55;27/07/2025;45931.8;52899.9;34385;34.94;53514.5;7.97;-74.3;1.7;2.88;18104;5.84;
22:15:55;27/07/2025;45491.9;53360.1;34684;35.28;54036.9;8;-75.9;1.7;2.88;17.28;5.72;
21:15:55;27/07/2025;45563.6;53309.4;34651;35.24;53978.2;8;-76;1.7;2.88;17393;5.71;
20:15:55;27/07/2025;45733.1;53155.1;34551;35.13;53801.7;8.01;-76;1.7;2.88;17.69;5.56;
19:15:55;27/07/2025;45690.5;53192.9;34575;35.16;53845.1;8.02;-76.6;1.7;2.88;17616;5.9;
18:15:55;27/07/2025;46058.6;52773.3;34303;34.85;53369.6;8.02;-77.3;1.7;2.88;18338;5.6;
17:15:55;27/07/2025;46123;52651.7;34224;34.76;53234.3;8.04;-78;1.7;2.88;18508;5.63;
16:15:55;27/07/2025;46267.6;52547.1;34156;34.69;53111.1;8.02;-77.3;1.7;2.88;18743;7.18;
15:15:55;27/07/2025;46176.9;52646.9;34220;34.76;53225.2;8.04;-78.3;1.7;2.88;18566;6.29;
14:15:55;27/07/2025;46157.9;52661.6;34230;34.77;53242.4;8.05;-78.8;1.7;2.88;18534;6.58;
13:15:55;27/07/2025;46099.8;52658.8;34228;34.77;53243.6;8.03;-77.7;1.7;2.88;18479;6.95;
12:15:55;27/07/2025;46061.1;52734.1;34277;34.82;53327.3;8.01;-76.7;1.7;2.88;18375;6.48;
11:15:55;27/07/2025;46003.2;52751.8;34289;34.84;53350.5;7.98;-74.7;1.7;2.88;18302;6.88;
10:15:55;27/07/2025;45709.2;53303.4;34647;35.24;53962;8.02;-76.8;1.7;2.88;17541;5.81;
